,id,alias,name,image_url,url,review_count,rating,price,display_phone,Exact_Address,Postal_Code,City,Country,latitude,longitude,categories_list,menu_available,Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche
220,g9tEZw3b1dXBzUPCJS-AdA,café-des-anges-paris,Café des Anges,https://s3-media2.fl.yelpcdn.com/bphoto/wkU3gNZPRmaBONbSf14lPg/o.jpg,https://www.yelp.com/biz/caf%C3%A9-des-anges-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,157,4.0,€€,+33 1 47 00 00 63,"66 rue de la Roquette, 75011 Paris, France",75011 Paris,Paris,FR,48.8554671035123,2.37455475240992,['French'],False,07:30-02:00 (overnight),07:30-02:00 (overnight),07:30-02:00 (overnight),07:30-02:00 (overnight),07:30-02:00 (overnight),07:30-02:00 (overnight),07:30-02:00 (overnight)
221,-umFmobUgpW_05m_ud1vHw,la-cordonnerie-paris-5,La Cordonnerie,https://s3-media2.fl.yelpcdn.com/bphoto/1ZtxstrWQEjIUEJdPQlLjQ/o.jpg,https://www.yelp.com/biz/la-cordonnerie-paris-5?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,106,4.7,€€€,+33 1 42 60 17 42,"20 rue Saint Roch, 75001 Paris, France",75001 Paris,Paris,FR,48.86543,2.33237,['French'],False,19:30-22:00,19:30-22:00,19:30-22:00,19:30-22:00,19:30-22:00,,
222,_MNAGLsoe_vihaXk6tpffw,le-bistrot-d-henri-paris,Le Bistrot d'Henri,https://s3-media2.fl.yelpcdn.com/bphoto/ziFOcBCYSHHxGIHWFNkGvA/o.jpg,https://www.yelp.com/biz/le-bistrot-d-henri-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,149,4.2,€€€,+33 1 46 33 51 12,"16 rue Princesse, 75006 Paris, France",75006 Paris,Paris,FR,48.852067,2.334431,['French'],True,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:30,19:00-23:30
223,p3Ti_2bvhp4LqjSEFyZoag,chez-monsieur-paris,Chez Monsieur,https://s3-media4.fl.yelpcdn.com/bphoto/phG9R3htRXewtgFx_RXk-g/o.jpg,https://www.yelp.com/biz/chez-monsieur-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,96,4.2,€€€,+33 1 42 60 14 36,"11 rue Chevalier de Saint-George, 75008 Paris, France",75008 Paris,Paris,FR,48.8687763890177,2.32504606246948,['French'],True,19:30-22:30,19:30-22:30,19:30-22:30,19:30-22:30,19:30-22:30,19:30-22:30,19:30-22:30
224,RpKOe8ImcDJCgrNL3nhJRQ,le-bistrot-des-halles-paris-2,Le Bistrot des Halles,https://s3-media2.fl.yelpcdn.com/bphoto/0ol27um119xthooIk3xurw/o.jpg,https://www.yelp.com/biz/le-bistrot-des-halles-paris-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,23,4.0,€€,+33 1 42 36 91 69,"15 rue des Halles, 75001 Paris, France",75001 Paris,Paris,FR,48.860105,2.346243,['Brasseries'],False,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,
225,07-tDuYdWTosbTugLwTUDw,chez-troquette-paris,Chez Troquette,https://s3-media2.fl.yelpcdn.com/bphoto/NBCySWzeQrWvWFVVe8Ocbg/o.jpg,https://www.yelp.com/biz/chez-troquette-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,14,4.9,€€,+33 1 43 73 90 66,"1 rue Saint-Maur, 75011 Paris, France",75011 Paris,Paris,FR,48.85866,2.38339,['French'],False,07:00-02:00 (overnight),07:00-02:00 (overnight),07:00-02:00 (overnight),07:00-02:00 (overnight),07:00-02:00 (overnight),07:00-02:00 (overnight),07:00-02:00 (overnight)
226,6Gd5jolIDRNYwC5wWmG0Sg,maison-bès-paris-2,Maison Bès,https://s3-media4.fl.yelpcdn.com/bphoto/G-xFsqBGhOrTmKC7u2FK8w/o.jpg,https://www.yelp.com/biz/maison-b%C3%A8s-paris-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,27,4.6,€€,+33 1 42 65 28 87,"31 boulevard Malesherbes, 75008 Paris, France",75008 Paris,Paris,FR,48.87282,2.32103,['French'],False,19:00-22:00,19:00-22:00,19:00-22:00,19:00-22:00,19:00-22:00,,
227,w2MTjYK6hSFMFv9IWDPXHQ,itacoa-paris,Itacoa,https://s3-media1.fl.yelpcdn.com/bphoto/BlsLOSe5Hthp0M-9KgcLfQ/o.jpg,https://www.yelp.com/biz/itacoa-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,4,5.0,,+33 9 50 48 35 78,"185 rue Saint-Denis, 75002 Paris, France",75002 Paris,Paris,FR,48.8660342,2.350686,['French'],False,,,19:00-22:30,19:00-22:30,19:00-22:30,19:00-22:30,10:30-16:00
228,w9yWBiJMReO7vzl6n0yxcw,chez-lionel-paris-2,Chez Lionel,https://s3-media1.fl.yelpcdn.com/bphoto/KYSZyBll9rUK3Y_ATkaPFQ/o.jpg,https://www.yelp.com/biz/chez-lionel-paris-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,5,4.8,,+33 1 43 27 43 27,"6 rue de Chevreuse, 75006 Paris, France",75006 Paris,Paris,FR,48.84179,2.33148,['French'],False,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,
229,Vp_nzzvsxn6RkhNJ-enoSQ,cocorico-paris-2,Cocorico,https://s3-media4.fl.yelpcdn.com/bphoto/Luu8DVXMOnpj5jW8h_FxXw/o.jpg,https://www.yelp.com/biz/cocorico-paris-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,56,4.5,,+33 1 40 26 82 03,"5 rue du Bac, 75007 Paris, France",75007 Paris,Paris,FR,48.85908,2.329159,"['Breakfast & Brunch', 'Cafes']",False,,,,,,,
230,K-LDufw9FHvjR7X456tg-w,le-roi-du-pot-au-feu-paris,Le Roi du Pot au Feu,https://s3-media4.fl.yelpcdn.com/bphoto/k3KiEqimw3n_GeKq0rY4KQ/o.jpg,https://www.yelp.com/biz/le-roi-du-pot-au-feu-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,49,4.1,€€,+33 1 47 42 37 10,"34 rue Vignon, 75009 Paris, France",75009 Paris,Paris,FR,48.87216,2.3266,['French'],False,,,,,,,
231,cXpo2PcwPL9WQ0x8C7iDog,au-petit-bistro-paris,Au Petit Bistro,https://s3-media2.fl.yelpcdn.com/bphoto/zv615jESeBUuOsPt2-9DGQ/o.jpg,https://www.yelp.com/biz/au-petit-bistro-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,39,4.0,€€,+33 1 47 07 35 99,"89 rue Mouffetard, 75005 Paris, France",75005 Paris,Paris,FR,48.841679,2.34975,['French'],False,,,,,,,
232,pQPK-eoMbVgcQE5ZlEreAg,le-roi-de-pique-paris-2,Le Roi de Pique,https://s3-media2.fl.yelpcdn.com/bphoto/EXVq_-p3qlcnxeMGQOqc1w/o.jpg,https://www.yelp.com/biz/le-roi-de-pique-paris-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,21,4.2,€€,+33 1 42 72 13 59,"126 rue du Temple, 75003 Paris, France",75003 Paris,Paris,FR,48.86358,2.35844,"['Brasseries', 'Bistros']",False,06:30-02:00 (overnight),06:30-02:00 (overnight),06:30-02:00 (overnight),06:30-02:00 (overnight),06:30-02:00 (overnight),09:00-02:00 (overnight),10:00-20:30
233,6cb_0NPPnQLxZWcERj6NGw,au-fil-des-saisons-paris-2,Au Fil des Saisons,https://s3-media1.fl.yelpcdn.com/bphoto/gA9ClSV9H9NzHJxrJNeY1Q/o.jpg,https://www.yelp.com/biz/au-fil-des-saisons-paris-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,73,4.4,€€€,+33 1 42 74 16 60,"6 Rue Fontaines Du Temple, 75003 Paris, France",75003 Paris,Paris,FR,48.86555,2.35968,['French'],False,12:00-15:00,19:00-02:00 (overnight),19:00-02:00 (overnight),19:00-02:00 (overnight),19:00-02:00 (overnight),19:00-02:00 (overnight),
234,JIFlfaZVtxNqlnFWPNi9YA,frenchie-bar-à-vins-paris-5,Frenchie Bar à Vins ,https://s3-media2.fl.yelpcdn.com/bphoto/mDoLjn6w9JiIFmE3Ehdhzw/o.jpg,https://www.yelp.com/biz/frenchie-bar-%C3%A0-vins-paris-5?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,151,4.6,€€,+33 1 40 39 96 19,"6 rue du Nil, 75002 Paris, France",75002 Paris,Paris,FR,48.8678119,2.3479551,"['Wine Bars', 'Wine Tasting Room']",True,18:30-23:00,18:30-23:00,18:30-23:00,18:30-23:00,18:30-23:00,18:30-23:00,18:30-23:00
235,idsxibpS8-MiaGil3WsMjQ,au-petit-suisse-paris,Au Petit Suisse,https://s3-media1.fl.yelpcdn.com/bphoto/GhQIX6pbadnGrqOBrhCDzQ/o.jpg,https://www.yelp.com/biz/au-petit-suisse-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,124,3.9,€€,+33 1 43 26 03 81,"16 rue de Vaugirard, 75006 Paris, France",75006 Paris,Paris,FR,48.84905,2.33901,"['Brasseries', 'French']",True,06:30-02:00 (overnight),06:30-02:00 (overnight),06:30-02:00 (overnight),06:30-02:00 (overnight),06:30-02:00 (overnight),06:30-02:00 (overnight),06:30-02:00 (overnight)
236,Zj-INylCs16WzXsPGwK9Ag,la-mangette-versailles,La Mangette,https://s3-media1.fl.yelpcdn.com/bphoto/q65If2l8XAltiMifBElEHA/o.jpg,https://www.yelp.com/biz/la-mangette-versailles?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,3,5.0,€€,,"38 rue Carnot, 78000 Versailles, France",78000 Versailles,Versailles,FR,48.80549,2.1297,['French'],False,12:00-14:30,12:00-14:30,12:00-14:30,12:00-14:30,19:00-23:00,,
237,zs91nh7MtFUQcr2mE26EqQ,la-petite-périgourdine-paris-2,La Petite Périgourdine,https://s3-media3.fl.yelpcdn.com/bphoto/e0aI6a_oR4qYviBZvCD0eg/o.jpg,https://www.yelp.com/biz/la-petite-p%C3%A9rigourdine-paris-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,145,3.9,€€€,+33 1 43 26 33 35,"39 rue des Ecoles, 75005 Paris, France",75005 Paris,Paris,FR,48.84887,2.34744,"['French', 'Wine Bars']",False,08:00-01:30 (overnight),08:00-01:30 (overnight),08:00-01:30 (overnight),08:00-01:30 (overnight),08:00-01:30 (overnight),08:00-01:30 (overnight),09:00-01:30 (overnight)
238,FnqEhQV-UOjWhLjwXabDgg,au-rendez-vous-des-amis-paris-6,Au Rendez Vous des Amis,https://s3-media3.fl.yelpcdn.com/bphoto/1l-WITaFP9T_RqH0nxS8Fw/o.jpg,https://www.yelp.com/biz/au-rendez-vous-des-amis-paris-6?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,29,3.9,€€,+33 1 42 72 05 99,"10 rue Ste Croix la Bretonnerie, 75004 Paris, France",75004 Paris,Paris,FR,48.85784,2.35717,['French'],True,,,,,,,
239,HbR6uS4BwgowTe5FOh0HPg,au-bon-coin-paris-2,Au Bon Coin,https://s3-media4.fl.yelpcdn.com/bphoto/VPwZx8VWFGDq8Aknv0FJgQ/o.jpg,https://www.yelp.com/biz/au-bon-coin-paris-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,70,4.3,€€,+33 1 46 06 91 36,"49 rue des Cloys, 75018 Paris, France",75018 Paris,Paris,FR,48.89302,2.33778,"['Wine Bars', 'Bistros']",False,19:30-01:00 (overnight),19:30-01:00 (overnight),19:30-01:00 (overnight),19:30-01:00 (overnight),12:00-15:30,12:00-15:30,
240,bnFogmIGrX00dxEaUJFmQw,l-acanthe-paris,L'Acanthe,https://s3-media1.fl.yelpcdn.com/bphoto/TpgCfOtq7ciTeH1l9UOk-g/o.jpg,https://www.yelp.com/biz/l-acanthe-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,38,4.2,€€,+33 1 40 27 85 28,"22 rue Saint Martin, 75004 Paris, France",75004 Paris,Paris,FR,48.8586072,2.3502165,['French'],False,08:00-22:30,08:00-22:30,08:00-22:30,08:00-22:30,08:00-22:30,08:00-22:30,08:00-22:30
241,fBFIypJu-SpiJiRzo3yUWQ,le-colvert-paris,Le Colvert,https://s3-media3.fl.yelpcdn.com/bphoto/SE1D7OVex3woZZBBmclYag/o.jpg,https://www.yelp.com/biz/le-colvert-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,10,4.7,,+33 1 42 03 73 67,"54 rue Saint-André des Arts, 75006 Paris, France",75006 Paris,Paris,FR,48.85357,2.3401146,['French'],False,,,,,,,
242,Yto6loHgpGQDhvZQllpXMA,le-bistro-marbeuf-paris,Le Bistro Marbeuf,https://s3-media2.fl.yelpcdn.com/bphoto/9ex-g1kRRRTWunxaCJciqw/o.jpg,https://www.yelp.com/biz/le-bistro-marbeuf-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,178,4.0,€€€,+33 1 47 20 94 80,"21 rue Marbeuf, 75008 Paris, France",75008 Paris,Paris,FR,48.86852,2.3035,"['French', 'Lyonnais']",False,08:00-02:00 (overnight),08:00-02:00 (overnight),08:00-02:00 (overnight),08:00-02:00 (overnight),08:00-02:00 (overnight),08:00-02:00 (overnight),08:00-00:00
243,MxKucwiq4a5POChgVgKwQA,madame-est-servie-roissy-en-france,Madame est Servie,https://s3-media3.fl.yelpcdn.com/bphoto/WyQPn7k3Ptqc6puu-QRzAQ/o.jpg,https://www.yelp.com/biz/madame-est-servie-roissy-en-france?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,9,4.3,€€€€,+33 1 75 41 11 13,"10 Rue Dorval, 95700 Roissy En France, France",95700 Roissy En France,Roissy En France,FR,49.00391,2.51645,"['French', 'Diners']",False,,09:00-12:00,09:00-12:00,09:00-12:00,09:00-12:00,09:00-12:00,
244,W00fNb6zthTi_Dg1fQsBUg,le-centenaire-paris-2,Le Centenaire,https://s3-media2.fl.yelpcdn.com/bphoto/_Z0N0BZ-dyrT-ZTEfnMryQ/o.jpg,https://www.yelp.com/biz/le-centenaire-paris-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,41,4.1,€€,+33 1 47 00 35 46,"104 rue Amelot, 75011 Paris, France",75011 Paris,Paris,FR,48.86258,2.36743,['French'],False,06:30-02:00 (overnight),06:30-02:00 (overnight),06:30-02:00 (overnight),06:30-02:00 (overnight),06:30-02:00 (overnight),08:00-02:00 (overnight),
245,4zEO28Y_t1AFASJcpJrhqQ,la-favorite-paris-3,La Favorite,https://s3-media1.fl.yelpcdn.com/bphoto/2Nn1keDHWWqxKiRw1BxaRg/o.jpg,https://www.yelp.com/biz/la-favorite-paris-3?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,109,3.2,€€,+33 1 42 78 56 48,"4 rue de Rivoli, 75004 Paris, France",75004 Paris,Paris,FR,48.85524,2.36113,"['French', 'Bistros', 'Cafes']",False,07:00-02:00 (overnight),07:00-02:00 (overnight),07:00-02:00 (overnight),07:00-02:00 (overnight),07:00-02:00 (overnight),07:00-02:00 (overnight),07:00-02:00 (overnight)
246,ya9qZ-AeNav0H0EWZg7l7g,baroche-paris-3,Baroche,https://s3-media1.fl.yelpcdn.com/bphoto/4UCpnLv8OLUZ8ITld-qYgQ/o.jpg,https://www.yelp.com/biz/baroche-paris-3?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,234,4.2,€€,+33 1 43 59 69 57,"101 rue la Boétie, 75008 Paris, France",75008 Paris,Paris,FR,48.871315,2.307362,['Brasseries'],False,07:30-00:00,07:30-00:00,07:30-00:00,07:30-00:00,07:30-00:00,07:30-00:00,
247,48Tq8Nz9zcFBxIHqNWK9Xw,les-petits-plats-de-marc-paris-2,Les Petits Plats de Marc,https://s3-media1.fl.yelpcdn.com/bphoto/w1SyjoVpm6P-OEGcGDn83A/o.jpg,https://www.yelp.com/biz/les-petits-plats-de-marc-paris-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,11,4.5,€€,+33 9 83 61 60 79,"6 rue de l' Arbalete, 75005 Paris, France",75005 Paris,Paris,FR,48.840475,2.349184,"['French', 'Breakfast & Brunch', 'Soup']",False,10:00-15:00,10:00-16:00,08:00-16:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-17:00
248,PSQiba5ZPn8WnXyUx1f5Ew,l-oseille-paris,L'Oseille,https://s3-media4.fl.yelpcdn.com/bphoto/vz6m_2W0FdqoraXzG137cQ/o.jpg,https://www.yelp.com/biz/l-oseille-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,11,4.4,,+33 1 45 08 13 76,"3 rue Saint-Augustin, 75002 Paris, France",75002 Paris,Paris,FR,48.86885,2.33781,['French'],False,19:30-22:30,19:30-22:30,19:30-22:30,19:30-22:30,19:30-22:30,,
249,coG7MrFUyZUxybC2S8fHFQ,la-rôtisserie-d-argent-paris,La Rôtisserie d'Argent,https://s3-media3.fl.yelpcdn.com/bphoto/PpVNImEAkRZYUlDUx67YCw/o.jpg,https://www.yelp.com/biz/la-r%C3%B4tisserie-d-argent-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,104,3.9,€€€,+33 1 43 54 17 47,"19 quai de la Tournelle, 75005 Paris, France",75005 Paris,Paris,FR,48.84996,2.35462,"['French', 'Rotisserie Chicken']",False,19:00-22:30,19:00-22:30,19:00-22:30,19:00-22:30,19:00-22:30,19:00-22:30,19:00-22:30
250,g260P05niqiYLTd9ewV-2Q,deux-cigales-paris-06,Deux Cigales,https://s3-media2.fl.yelpcdn.com/bphoto/s0sfYnthxFO4iQIsykeeTA/o.jpg,https://www.yelp.com/biz/deux-cigales-paris-06?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,60,4.3,€€,+33 1 43 25 87 99,"8 Rue Brea, 75006 Paris 06, France",75006 Paris 06,Paris 06,FR,48.84315,2.32998,['French'],False,19:30-22:30,19:30-22:30,19:30-22:30,19:30-22:30,19:30-22:30,19:30-22:30,11:30-15:30
251,omcGCme_azC7P1ylQybxsA,la-vache-acrobate-paris,La Vache Acrobate,https://s3-media3.fl.yelpcdn.com/bphoto/UThR6e8RVahyDU8VZ3er4w/o.jpg,https://www.yelp.com/biz/la-vache-acrobate-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,47,4.0,€€,+33 1 47 00 49 42,"77 rue Amelot, 75011 Paris, France",75011 Paris,Paris,FR,48.85966,2.36805,['French'],False,10:30-02:00 (overnight),10:30-02:00 (overnight),10:30-02:00 (overnight),10:30-02:00 (overnight),10:30-02:00 (overnight),19:00-02:00 (overnight),
252,GXiYnCyVrJx2AINJybMC8A,la-colombe-paris-2,La Colombe,https://s3-media2.fl.yelpcdn.com/bphoto/RREj6LfTd_3RPf0rRpamAw/o.jpg,https://www.yelp.com/biz/la-colombe-paris-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,5,4.6,€€,+33 1 42 61 09 69,"2 Rue De La Paix, 75002 Paris, France",75002 Paris,Paris,FR,48.8683,2.33027,"['French', 'Bars']",False,,,,,,,
253,lUBSGaG_PeAnKAm86XY2jw,le-paris-montparnasse-paris-2,Le Paris Montparnasse,https://s3-media2.fl.yelpcdn.com/bphoto/VIXU8q19qiFnsKfyKRV0pw/o.jpg,https://www.yelp.com/biz/le-paris-montparnasse-paris-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,60,3.9,€€,+33 1 43 20 93 02,"43 avenue du Maine, 75014 Paris, France",75014 Paris,Paris,FR,48.841152,2.321768,"['Breakfast & Brunch', 'Brasseries']",True,06:00-01:00 (overnight),06:00-01:00 (overnight),06:00-01:00 (overnight),06:00-01:00 (overnight),06:00-01:00 (overnight),06:00-01:00 (overnight),06:00-01:00 (overnight)
254,jCcSFT44X8mlGJxnryWPMg,la-cantine-du-troquet-paris-2,La Cantine du Troquet,https://s3-media3.fl.yelpcdn.com/bphoto/oALfUXeuzUPjRdFiFmqrXA/o.jpg,https://www.yelp.com/biz/la-cantine-du-troquet-paris-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,16,4.4,€€€,+33 1 43 20 20 09,"89 rue Daguerre, 75014 Paris, France",75014 Paris,Paris,FR,48.8358803,2.3241999,['French'],False,,,,,,,
255,7i7K8hHdO_TZW4qg0FDqpQ,la-marine-paris-2,La Marine,https://s3-media2.fl.yelpcdn.com/bphoto/rANbhovktX3cuEp4IupE-g/o.jpg,https://www.yelp.com/biz/la-marine-paris-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,143,3.7,€€,+33 1 42 39 69 81,"55bis quai de Valmy, 75010 Paris, France",75010 Paris,Paris,FR,48.870604,2.36533366888659,['French'],False,07:30-02:00 (overnight),07:30-02:00 (overnight),07:30-02:00 (overnight),07:30-02:00 (overnight),07:30-02:00 (overnight),08:30-02:00 (overnight),08:30-02:00 (overnight)
256,8PLYRigbClfrJlMpnYzXcA,l-ardoise-paris-2,L'Ardoise,https://s3-media4.fl.yelpcdn.com/bphoto/yqS3uyyGUN2UmLGhyo8Jsg/o.jpg,https://www.yelp.com/biz/l-ardoise-paris-2?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,207,4.1,€€€,+33 1 42 96 28 18,"28 rue du Mont Thabor, 75001 Paris, France",75001 Paris,Paris,FR,48.86617,2.32709,['French'],False,,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00,19:00-23:00
257,vEfe8aw5a1UpheitDslyGg,le-petit-châtelet-paris-5,Le Petit Châtelet,https://s3-media2.fl.yelpcdn.com/bphoto/QDKUgwLhA2uAqkgQNJ5V3Q/o.jpg,https://www.yelp.com/biz/le-petit-ch%C3%A2telet-paris-5?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,158,4.2,€€€,+33 1 46 33 53 40,"39 rue de la Bûcherie, 75005 Paris, France",75005 Paris,Paris,FR,48.852616,2.34702,['French'],False,19:00-22:45,19:00-22:45,19:00-22:45,19:00-22:45,19:00-22:45,19:00-22:45,19:00-22:45
258,fkCvyZGcTReEDNsfg9C-Mg,café-du-coin-paris,Café du Coin,https://s3-media4.fl.yelpcdn.com/bphoto/A7WOZRjB4NGqI2JPvOs77w/o.jpg,https://www.yelp.com/biz/caf%C3%A9-du-coin-paris?adjust_creative=UK7s4vpkX9H0hgrhe5u5xA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UK7s4vpkX9H0hgrhe5u5xA,1,5.0,,+33 1 48 04 82 46,"9 rue Camille Desmoulins, 75011 Paris, France",75011 Paris,Paris,FR,48.859021,2.3809707,['Cafes'],False,08:30-00:00,08:30-00:00,08:30-00:00,08:30-00:00,08:00-00:00,10:00-00:00,10:00-00:00
